id,screen_name,location
645038668160352256,veritogarrix,
645038668160352256,SakisGarrix,New York city
645038668160352256,ValeenxX96,➕✖
645038668160352256,SolBiebs5,Asunción - Paraguay 
645038668160352256,M_Yo_o,Ελλάς
645038668160352256,PAUCONTRERASB1,
645038668160352256,garrixparis,"Paris, France"
645038668160352256,MGarrixthebest,
645038668160352256,Laratumblr18,
645038668160352256,KarolnaPrachaj4,Czech republic
645038668160352256,SolorzanoGali,"Morelos, México"
645038668160352256,sasha_marzon,⚓*Pais De Nunca Jamas*⚓
645038668160352256,PeppeDiscJokey,Italia
645038668160352256,AugustRush_1,SnapChat : SoyAugust
645038668160352256,damnitselaine,A galaxy far far away
645038668160352256,ItsGarrixSA,South Africa
645038668160352256,Micka_Brondino,summoners rift
645038668160352256,lovegarrix_zedd,entucoragg
645038668160352256,DvbbsAndGarrix,
645038668160352256,ThibaudMG,
645038613810520064,antoniaaaasmall,"Liverpool, UK"
645038613810520064,veritogarrix,
645038613810520064,AmeeMh,
645038613810520064,natalijaaxoxo,Bosnia and Herzegovina
645038613810520064,jekuhI,Maju
645038613810520064,SakisGarrix,New York city
645038613810520064,ValeenxX96,➕✖
645038613810520064,SolBiebs5,Asunción - Paraguay 
645038613810520064,M_Yo_o,Ελλάς
645038613810520064,garrixparis,"Paris, France"
645038613810520064,MGarrixthebest,
645038613810520064,Laratumblr18,
645038613810520064,KarolnaPrachaj4,Czech republic
645038613810520064,anawarrior11_,
645038613810520064,SolorzanoGali,"Morelos, México"
645038613810520064,sasha_marzon,⚓*Pais De Nunca Jamas*⚓
645038613810520064,PeppeDiscJokey,Italia
645038613810520064,AugustRush_1,SnapChat : SoyAugust
645038613810520064,damnitselaine,A galaxy far far away
645038613810520064,ItsGarrixSA,South Africa
645033927959281665,veritogarrix,
645033927959281665,SakisGarrix,New York city
645033927959281665,ValeenxX96,➕✖
645033927959281665,SolBiebs5,Asunción - Paraguay 
645033927959281665,M_Yo_o,Ελλάς
645033927959281665,garrixparis,"Paris, France"
645033927959281665,MGarrixthebest,
645033927959281665,Laratumblr18,
645033927959281665,anawarrior11_,
645033927959281665,SolorzanoGali,"Morelos, México"
645033927959281665,sasha_marzon,⚓*Pais De Nunca Jamas*⚓
645033927959281665,PeppeDiscJokey,Italia
645033927959281665,ViioletaaG,Narnia/Panem/Surrey/TMG/GS☽
645033927959281665,AugustRush_1,SnapChat : SoyAugust
645033927959281665,damnitselaine,A galaxy far far away
645033927959281665,ItsGarrixSA,South Africa
645033927959281665,lovegarrix_zedd,entucoragg
645033927959281665,DvbbsAndGarrix,
645033927959281665,antoniaaaasmall,"Liverpool, UK"
645033927959281665,alfagoys,king j follows
645033769553031168,veritogarrix,
645033769553031168,SakisGarrix,New York city
645033769553031168,ValeenxX96,➕✖
645033769553031168,SolBiebs5,Asunción - Paraguay 
645033769553031168,Laratumblr18,
645033769553031168,M_Yo_o,Ελλάς
645033769553031168,garrixparis,"Paris, France"
645033769553031168,MGarrixthebest,
645033769553031168,SolorzanoGali,"Morelos, México"
645033769553031168,cesar_c_carrera,
645033769553031168,sasha_marzon,⚓*Pais De Nunca Jamas*⚓
645033769553031168,PeppeDiscJokey,Italia
645033769553031168,AugustRush_1,SnapChat : SoyAugust
645033769553031168,damnitselaine,A galaxy far far away
645033769553031168,ItsGarrixSA,South Africa
