id,screen_name,location
668633731872133120,bflbfth,lon of the don
668633731872133120,A_ZHNLL,México 
668633731872133120,dumplin50,
668633731872133120,emilyneedachill,
668633731872133120,Mcghee011,Aberdeen Scotland
668633731872133120,davido02861586,Makeni
668633731872133120,LeitrimP,"Northampton, England"
668633731872133120,Magcult_25,"Sens, France"
668633731872133120,elsie_ingram11,
668633731872133120,amanda_halli,
668633731872133120,carleigh_owens,"California, USA"
668633731872133120,goddess_stacey,Flotsum Jetsom
668633731872133120,charlierange,"England, United Kingdom"
668633731872133120,lewisatkins24,
668633731872133120,KatyBelize,"Ipswich, England"
668633731872133120,awlasky,"Roswell, NM"
668633731872133120,lightnngyu,Purpose Tour
668543552033456128,TheJKCrew,"Los Angeles, CA"
668543552033456128,awlasky,"Roswell, NM"
668543552033456128,dorothy_brandt1,"Missouri, USA"
668543552033456128,TeamJKCORDEN,North East
668543552033456128,xo_ZoeJoe_xo,
668543552033456128,MinaBooth,London
668543552033456128,Jodddaaa,
668543552033456128,maeghannixon1,
668543552033456128,ActorHelgesen,United Kingdom
668543552033456128,charlierange,"England, United Kingdom"
668543552033456128,treeza18,"Rhymney, Wales (valleys)"
668543552033456128,Intern247,"England, United Kingdom"
668543552033456128,shield_caitlin,United Kingdom 
668543552033456128,heyitsnicolaxox,
668543552033456128,SoCalPalKim,
668543552033456128,SavannahHorman_,
668543552033456128,fessiejant,"Los Angeles, CA"
668543552033456128,kaitlanrinehart,
668543552033456128,frappljp,ZQUAD✘ 03.22.15 otratmnl
668488195693133825,antbroadhurst,
668488195693133825,TheJKCrew,"Los Angeles, CA"
668488195693133825,awlasky,"Roswell, NM"
668488195693133825,lukeab_,"Hornchurch, Essex"
668488195693133825,SamSherren,south london
668488195693133825,Georgecloono_,
668488195693133825,camairth_,"London, England"
668488195693133825,GeMahoney92,
668488195693133825,luna_lovey,Oklahoma
668488195693133825,dagger_jk,Dagenham 
668488195693133825,elmi_berger,CO
668488195693133825,gooch_aaron,United Kingdom
668488195693133825,cindy_mcgregor9,
668488195693133825,SonofFeverpitch,
668488195693133825,estelle_samour,"Florida, USA"
668488195693133825,liam_walsh1989,Evesham
668487873990004736,maggyluf,
668487873990004736,dumplin50,
668487873990004736,awlasky,"Roswell, NM"
668487873990004736,radar3863,
668487873990004736,deirdremayhogan,London
668487873990004736,KlaudiaTsu,Austria
668487873990004736,xfairlylarryx,México
668487873990004736,charlierange,"England, United Kingdom"
668487873990004736,MightyNiallx,❤take me to neverland ❤
668487873990004736,ethanmoran13,
668487873990004736,ItsMarianaVzz,
668487873990004736,Jeanne_Bean13,
668487873990004736,2001Malene,
668487873990004736,BassantBieber21,With My Sis.FOLLOW ME Louis=`(
668487873990004736,xmaraxrex,
668487873990004736,jakewestmore,SinglesVille
668487873990004736,holly_valerie,"Thurrock, Essex"
668154249662959616,dumplin50,
668154249662959616,lilacniallsaid,
668154249662959616,TeamJKCORDEN,North East
668154249662959616,menmazaibatsu,
668154249662959616,awlasky,"Roswell, NM"
668154249662959616,MMiyu1,Japan
668154249662959616,HayleyDG1981,
668154249662959616,fessiejant,"Los Angeles, CA"
668154249662959616,dwatkins107,
668154249662959616,hAyeahik,
668154249662959616,18__spaces,
668154249662959616,bestriz_cunha,Brasil
668154249662959616,picsby_mike,"Galway, Ireland"
668154249662959616,Tyan_Woods,
668154249662959616,SoCalPalKim,
668154249662959616,vickydxblas,followed by Shawn Mendes 
668154249662959616,Oldlady12345,
668154249662959616,MouetteRoquefor,Mordor
668154249662959616,louisdoforninho,XI.V.XIV
668136434046337024,Lovatic4_LouisT,"Georgia, USA"
668136434046337024,MarnieClark,"London, England"
668136434046337024,awlasky,"Roswell, NM"
668136434046337024,ElleBeaTee,Canada
668136434046337024,_Niallparadise,
668136434046337024,twittobes,
668136434046337024,blackguidoyge,"ÜT: 43.705822,-79.784356"
668136434046337024,Susyqmallen,
668136434046337024,caralouise2105,"Paderborn, Germany"
668136434046337024,TheJKCrew,"Los Angeles, CA"
668136434046337024,Oldlady12345,
668136434046337024,SW25,"Nuneaton, England"
668136434046337024,ViciousTweety16,Las Vegas
668136434046337024,dumplin50,
668136434046337024,coppermillslet,
668136434046337024,josworldsreal,"England, United Kingdom"
668136434046337024,moannajarie,Philip Pines
667597550736662529,ZaddySwaggy,México
667597550736662529,cameronshizzle,"Cleveland, OH"
